boro,cuisine_description,grade,inspection_date,average_score,inspection_count
Brooklyn,American,A,2024-01-25T00:00:00.000,10.4,5
Brooklyn,American,C,2024-01-25T00:00:00.000,46.5,2
Brooklyn,Chicken,A,2024-01-25T00:00:00.000,13.0,1
Brooklyn,Donuts,A,2024-01-25T00:00:00.000,8.0,1
Brooklyn,Hamburgers,A,2024-01-25T00:00:00.000,5.0,1
Brooklyn,Mexican,A,2024-01-25T00:00:00.000,11.0,2
Brooklyn,New American,A,2024-01-25T00:00:00.000,12.0,1
Brooklyn,Pizza,A,2024-01-25T00:00:00.000,10.0,3
Brooklyn,Soul Food,A,2024-01-25T00:00:00.000,7.0,1
Brooklyn,Spanish,A,2024-01-25T00:00:00.000,13.0,1
Brooklyn,Tex-Mex,A,2024-01-25T00:00:00.000,2.0,1
Manhattan,American,A,2024-01-25T00:00:00.000,12.5,2
Manhattan,American,C,2024-01-25T00:00:00.000,40.0,1
Manhattan,Chinese,A,2024-01-25T00:00:00.000,12.5,2
Manhattan,Coffee/Tea,A,2024-01-25T00:00:00.000,8.25,4
Manhattan,Frozen Desserts,A,2024-01-25T00:00:00.000,10.0,1
Manhattan,Indian,B,2024-01-25T00:00:00.000,17.0,1
Manhattan,Italian,A,2024-01-25T00:00:00.000,13.0,1
Manhattan,Japanese,A,2024-01-25T00:00:00.000,5.0,2
Manhattan,New American,A,2024-01-25T00:00:00.000,12.0,1
Manhattan,Pizza,A,2024-01-25T00:00:00.000,12.0,1
Manhattan,Sandwiches,A,2024-01-25T00:00:00.000,9.0,1
Manhattan,Sandwiches/Salads/Mixed Buffet,A,2024-01-25T00:00:00.000,13.0,1
Queens,American,A,2024-01-25T00:00:00.000,4.8,5
Queens,Asian/Asian Fusion,A,2024-01-25T00:00:00.000,2.0,1
Queens,Caribbean,A,2024-01-25T00:00:00.000,12.0,1
Queens,Chinese,A,2024-01-25T00:00:00.000,12.0,1
Queens,Coffee/Tea,A,2024-01-25T00:00:00.000,2.0,1
Queens,Donuts,A,2024-01-25T00:00:00.000,8.5,2
Queens,Irish,A,2024-01-25T00:00:00.000,10.0,1
Queens,Japanese,A,2024-01-25T00:00:00.000,8.0,1
Queens,"Juice, Smoothies, Fruit Salads",A,2024-01-25T00:00:00.000,12.0,1
Queens,Pizza,B,2024-01-25T00:00:00.000,22.0,1
